names,scores,logfoldchanges,pvals,pvals_adj
RPL6P27,1.5266054,0.3169195,0.12685917661614607,1.0
AIF1L,1.5242594,1.2719543,0.12744391732865726,1.0
SFTA2,1.5178082,1.9708171,0.12906276763952587,1.0
SVBP,1.5148758,2.9145026,0.12980386925568982,1.0
CLDN2,1.5095974,26.910326,0.1311461723397534,1.0
CD74,1.5095974,0.5617647,0.1311461723397534,1.0
ATF4,1.5008003,0.26471806,0.13340723079770062,1.0
ATF3,1.4873112,0.4652248,0.13693262699861028,1.0
C1QC,1.4855518,1.7005426,0.13739771142580873,1.0
HLA-DMB,1.4843788,0.79991865,0.13770844382405942,1.0
PLS3,1.4837924,0.3252468,0.13786401305047868,1.0
TXN,1.4832059,0.55400735,0.13801971771423335,1.0
NACA,1.4749951,0.35086295,0.14021383987132816,1.0
HNRNPH1,1.4749951,0.270164,0.14021383987132816,1.0
RPL34P27,1.4738222,0.5451218,0.1405294641724862,1.0
KLF10,1.4726492,0.49219924,0.14084563457535107,1.0
FAM129A,1.4703033,1.24389,0.14147961572209847,1.0
RASGEF1B,1.4656115,0.9742583,0.14275415359575222,1.0
SNHG5,1.451536,0.38527113,0.14663066254917392,1.0
PITHD1,1.4468442,1.5371042,0.1479405708717204,1.0
CTNND1,1.4450847,0.3467813,0.14843408508840172,1.0
HERC2P3,1.4433253,2.7912805,0.14892885567913383,1.0
CYBRD1,1.4409794,1.3117355,0.1495905070334168,1.0
SPINT2,1.4327687,1.5471494,0.1519239559509141,1.0
RARA,1.4315957,0.70396686,0.15225955601384766,1.0
H2AFZ,1.4280769,0.33608612,0.15326974222263479,1.0
RPL3P4,1.4280769,0.2691095,0.15326974222263479,1.0
CKS2,1.4274904,0.776602,0.15343860102054185,1.0
DAAM1,1.423385,1.1045393,0.15462457592438203,1.0
RPL5,1.4210391,0.16160496,0.15530539519390313,1.0
TPPP3,1.4198661,1.7416047,0.15564665711171902,1.0
CADM1,1.4163473,2.3625731,0.15667385772893394,1.0
AP1S2,1.4104825,0.59369195,0.15839727016676575,1.0
AGER,1.396407,2.187395,0.16259197872429665,1.0
CLDN18,1.3934746,26.952364,0.16347632988300276,1.0
TFPI,1.3893692,0.5851286,0.16472050646277792,1.0
PTK2B,1.3835044,1.0888839,0.16651025200063052,1.0
RPL23AP2,1.381745,0.9917691,0.16705001638164085,1.0
DST,1.3799856,0.69065213,0.16759109457665045,1.0
FNBP1,1.3752937,0.85301393,0.16904040439057189,1.0
WSB1,1.3747072,0.3380058,0.16922222721178115,1.0
PFDN5,1.3717748,0.25149882,0.17013354220125376,1.0
SSTR1,1.3717748,2.4175136,0.17013354220125376,1.0
MT-RNR1,1.3700154,0.43607304,0.1706820938997733,1.0
HSPD1,1.3688425,0.34028,0.1710485304149244,1.0
STK4,1.367083,0.978893,0.17159928936511837,1.0
MT1E,1.364737,2.226619,0.1723356980729689,1.0
C5AR1,1.3600453,1.7076107,0.17381560328263768,1.0
